Iterations,MAE,RMSE,MAPE,MSE,input_window_size,horizon,stride
0,9957.457955729167,11178.75242458527,38.15145897700632,124964505.77017105,6,6,8
8,7633.4393489583335,8085.182401645931,30.891358987413437,65370174.46788508,6,6,8
