Iterations,MAE,RMSE,MAPE,MSE,input_window_size,horizon,stride
0,9957.457955729167,11178.75242458527,38.15145897700632,124964505.77017105,6,6,5
5,3812.614036458334,4092.714262000388,19.708658072726013,16750310.03038138,6,6,5
10,11480.915162760415,13387.869192466012,35.96420821520327,179235041.51458058,6,6,5
