Iterations,MAE,RMSE,MAPE,MSE,input_window_size,horizon,stride
0,33192.9350257407,39653.75853101734,148.60094984065623,1572420565.6362305,6,6,8
8,37182.52598081909,44206.132673063614,148.21230448783734,1954182165.9085023,6,6,8
