Iterations,MAE,RMSE,MAPE,MSE,input_window_size,horizon,stride
0,2819.866293722613,4000.041356249192,11.08477449036319,16000330.851703877,6,6,5
5,3018.3419897106746,3573.945056419641,16.25196112753323,12773083.266306391,6,6,5
10,7818.996953224659,9653.240263768777,23.381340613816658,93185047.59004669,6,6,5
